"
Swansea City
","
West Ham United
"
Starting XI
1,Ł. Fabiański,[],1,D. Randolph,[]
35,S. Kingsley,[],3,A. Cresswell,[]
6,A. Mawson,[],2,W. Reid,[]
22,Àngel Rangel,[],21,A. Ogbonna,[]
5,M. van der Hoorn,[],8,C. Kouyaté,[]
7,L. Britton,[],27,D. Payet,[]
24,J. Cork,[],30,M. Antonio,"[('sub-out', ""84'"")]"
56,J. Fulton,"[('sub-out', ""46'"")]",16,M. Noble,[]
23,G. Sigurðsson,[],4,H. Nordtveit,[]
15,W. Routledge,[],9,A. Carroll,"[('sub-out', ""90'+"")]"
10,Borja Bastón,"[('sub-out', ""46'"")]",20,A. Ayew,"[('sub-out', ""75'"")]"
