"
Manchester United
","
West Bromwich Albion
"
Starting XI
1,David de Gea,[],1,B. Foster,[]
5,M. Rojo,"[('yellow-card', ""43'"")]",23,G. McAuley,[]
3,E. Bailly,[],25,C. Dawson,[]
27,M. Fellaini,"[('yellow-card', ""90'+"")]",6,J. Evans,[]
14,J. Lingard,[],2,A. Nyom,"[('yellow-card', ""47'"")]"
25,A. Valencia,[],4,H. Robson-Kanu,"[('sub-out', ""70'"")]"
22,H. Mkhitaryan,"[('sub-out', ""74'"")]",8,J. Livermore,"[('yellow-card', ""87'"")]"
16,M. Carrick,[],14,J. McClean,"[('sub-out', ""57'"")]"
18,A. Young,[],22,N. Chadli,"[('sub-out', ""67'"")]"
19,M. Rashford,[],24,D. Fletcher,[]
11,A. Martial,[],11,C. Brunt,[]
