"
Lazio
","
Udinese
"
Starting XI
1,T. Strakosha,[],1,O. Karnezis,[]
3,S. de Vrij,"[('yellow-card', ""54'"")]",3,Samir,[]
4,Patric,"[('sub-out', ""60'"")]",5,Danilo,"[('yellow-card', ""79'"")]"
2,W. Hoedt,"[('yellow-card', ""45'+""), ('sub-out', ""60'"")]",30,Felipe,[]
26,Ş. Radu,"[('sub-out', ""79'"")]",27,S. Widmer,[]
96,A. Murgia,[],26,S. Kums,"[('sub-out', ""66'"")]"
16,M. Parolo,[],8,E. Agyemang-Badu,[]
19,S. Lulić,[],14,J. Jankto,"[('yellow-card', ""90'+"")]"
10,Felipe Anderson,[],77,C. Théréau,"[('sub-out', ""59'"")]"
14,B. Keita,[],9,D. Zapata,[]
17,C. Immobile,[],19,Ryder Matos,"[('sub-out', ""74'"")]"
