"
Real Betis
","
Athletic Club
"
Starting XI
13,Adán,[],26,Kepa,[]
12,C. Piccini,"[('yellow-card', ""15'""), ('sub-out', ""63'"")]",2,Bóveda,[]
28,José Carlos,[],27,Yeray Álvarez,[]
14,R. Durmisi,[],4,A. Laporte,"[('yellow-card', ""3'""), ('sub-out', ""46'"")]"
23,A. Mandi,[],6,San José,"[('sub-out', ""46'"")]"
15,R. Donk,[],24,Balenziaga,[]
20,G. Pezzella,"[('sub-out', ""65'"")]",22,Raúl García,"[('yellow-card', ""47'"")]"
10,Dani Ceballos,[],7,Beñat,[]
17,Joaquín,[],10,Muniain,[]
9,A. Sanabria,[],11,Iñaki Williams,[]
24,Rubén Castro,"[('yellow-card', ""16'""), ('sub-out', ""71'"")]",20,Aduriz,"[('sub-out', ""70'"")]"
