"
León
","
Pachuca
"
Starting XI
25,W. Yarbrough,[],21,Ó. Pérez,[]
24,O. Rodríguez,[],5,V. Guzmán,"[('sub-out', ""78'"")]"
6,D. Novaretti,"[('yellow-card', ""37'"")]",33,S. Medina,[]
5,F. Navarro,[],4,O. González,[]
3,G. Burdisso,"[('yellow-card', ""28'"")]",23,O. Murillo,"[('yellow-card', ""53'"")]"
10,L. Montes,[],10,J. Urretaviscaya,[]
20,L. López,[],16,J. Hernández,[]
26,C. Valdéz,[],12,E. García,"[('yellow-card', ""90'+"")]"
18,M. Moralez,"[('sub-out', ""83'"")]",11,R. Botta,"[('sub-out', ""70'"")]"
27,C. Peña,"[('sub-out', ""69'"")]",29,F. Jara,"[('sub-out', ""86'"")]"
17,M. Boselli,"[('yellow-card', ""90'+"")]",8,H. Lozano,"[('yellow-card', ""37'"")]"
