"
Real Madrid
","
Deportivo La Coruña"
Starting XI
1,K. Navas,"[('yellow-card', ""88'"")]",13,P. Tytoń,[]
23,Danilo,"[('sub-out', ""81'"")]",6,Albentosa,"[('yellow-card', ""59'"")]"
3,Pepe,[],3,Fernando Navarro,[]
6,Nacho,[],12,Sidnei,"[('yellow-card', ""88'"")]"
4,Sergio Ramos,"[('yellow-card', ""88'"")]",22,C. Borges,"[('yellow-card', ""25'"")]"
8,T. Kroos,[],2,Juanfran,[]
10,J. Rodríguez,[],11,Carles Gil,[]
14,Casemiro,[],8,E. Çolak,"[('sub-out', ""58'"")]"
22,Isco,"[('sub-out', ""72'"")]",20,Guilherme,[]
20,Marco Asensio,"[('sub-out', ""66'"")]",23,R. Babel,"[('yellow-card', ""45'""), ('sub-out', ""82'"")]"
21,Álvaro Morata,"[('yellow-card', ""70'"")]",10,F. Andone,"[('sub-out', ""75'"")]"
