"
Juventus
","
Lazio
"
Starting XI
1,G. Buffon,[],22,F. Marchetti,[]
3,G. Chiellini,[],13,Wallace,[]
19,L. Bonucci,[],4,Patric,[]
26,S. Lichtsteiner,"[('sub-out', ""74'"")]",26,Ş. Radu,"[('yellow-card', ""19'""), ('sub-out', ""60'"")]"
22,K. Asamoah,[],3,S. de Vrij,[]
5,M. Pjanić,[],21,S. Milinković-Savić,[]
6,S. Khedira,[],20,L. Biglia,"[('sub-out', ""60'"")]"
7,J. Cuadrado,[],16,M. Parolo,"[('yellow-card', ""83'"")]"
9,G. Higuaín,"[('sub-out', ""87'"")]",10,Felipe Anderson,[]
17,M. Mandžukić,[],25,C. Lombardi,"[('sub-out', ""66'"")]"
21,P. Dybala,"[('sub-out', ""82'"")]",17,C. Immobile,"[('yellow-card', ""26'"")]"
