"
Bordeaux
","
Toulouse
"
Starting XI
30,J. Prior,[],40,A. Lafont,[]
21,T. Pellenard,[],29,F. Moubandje,"[('yellow-card', ""74'"")]"
6,I. Lewczuk,[],5,I. Diop,[]
20,Y. Sabaly,"[('sub-out', ""46'"")]",6,C. Jullien,[]
5,N. Pallois,[],12,Issiaga Sylla,"[('sub-out', ""53'"")]"
23,V. Vada,[],2,K. Adou,[]
18,J. Plašil,"[('yellow-card', ""59'""), ('sub-out', ""65'"")]",27,A. Blin,[]
14,J. Toulalan,[],10,O. Trejo,"[('sub-out', ""78'"")]"
11,F. Kamano,[],21,J. Durmaz,"[('sub-out', ""61'"")]"
25,Malcom,"[('yellow-card', ""76'""), ('sub-out', ""79'"")]",23,Y. Bodiger,"[('red-card', ""43'"")]"
24,G. Laborde,[],9,M. Braithwaite,[]
