"
Barcelona
","
Athletic Club
"
Starting XI
1,M. ter Stegen,[],1,Iraizoz,[]
24,J. Mathieu,[],27,Yeray Álvarez,[]
23,S. Umtiti,[],6,San José,"[('sub-out', ""59'"")]"
3,Piqué,"[('yellow-card', ""22'""), ('sub-out', ""46'"")]",4,A. Laporte,"[('yellow-card', ""70'"")]"
7,A. Turan,[],15,Lekue,"[('sub-out', ""52'"")]"
21,André Gomes,[],24,Balenziaga,[]
22,Aleix Vidal,[],8,Iturraspe,"[('yellow-card', ""27'"")]"
12,Rafinha,"[('sub-out', ""54'"")]",18,De Marcos,"[('yellow-card', ""34'"")]"
10,L. Messi,"[('sub-out', ""64'"")]",22,Raúl García,"[('sub-out', ""74'"")]"
11,Neymar,[],11,Iñaki Williams,[]
17,Paco Alcácer,[],10,Muniain,[]
