"
Swansea City
","
Burnley
"
Starting XI
1,Ł. Fabiański,[],17,P. Robinson,[]
6,A. Mawson,[],6,B. Mee,"[('yellow-card', ""54'"")]"
26,K. Naughton,"[('sub-out', ""89'"")]",23,S. Ward,"[('yellow-card', ""10'"")]"
16,Martin Olsson,[],2,M. Lowton,[]
33,F. Fernández,[],5,M. Keane,[]
24,J. Cork,"[('yellow-card', ""85'"")]",13,J. Hendrick,[]
8,L. Fer,"[('yellow-card', ""57'"")]",21,G. Boyd,[]
23,G. Sigurðsson,[],19,J. Barton,"[('sub-out', ""80'"")]"
42,T. Carroll,"[('sub-out', ""90'+"")]",12,R. Brady,"[('sub-out', ""66'"")]"
9,Llorente,[],7,A. Gray,[]
28,L. Narsingh,"[('sub-out', ""73'"")]",9,S. Vokes,"[('sub-out', ""80'"")]"
