"
Dijon
","
Bastia
"
Starting XI
30,B. Reynet,[],16,J. Leca,[]
26,F. Chafik,[],23,A. Djiku,[]
4,J. Lotiès,[],29,G. Cioni,[]
27,C. Varrault,[],20,P. Bengtsson,[]
5,O. Haddadi,[],4,A. El Kaoutari,[]
20,R. Amalfitano,"[('sub-out', ""81'"")]",19,A. Ngando,"[('sub-out', ""73'"")]"
18,F. Sammaritano,[],14,M. Mostefa,[]
17,M. Abeid,"[('yellow-card', ""87'"")]",25,L. Coulibaly,"[('sub-out', ""46'"")]"
8,P. Lees Melou,"[('sub-out', ""61'"")]",10,A. Saint-Maximin,[]
9,L. Diony,"[('sub-out', ""62'"")]",18,Y. Cahuzac,[]
11,Júlio Tavares,[],27,E. Crivelli,"[('sub-out', ""73'"")]"
