"
Bayer Leverkusen
","
Wolfsburg"
Starting XI
1,B. Leno,[],28,K. Casteels,[]
6,A. Dragović,[],31,R. Knoche,[]
18,Wendell,"[('sub-out', ""46'"")]",21,J. Horn,[]
13,R. Hilbert,[],8,Vieirinha,"[('sub-out', ""90'+"")]"
21,Ö. Toprak,[],14,J. Błaszczykowski,[]
15,J. Baumgartlinger,[],22,Luiz Gustavo,"[('yellow-card', ""90'"")]"
20,C. Aránguiz,"[('yellow-card', ""81'"")]",10,Y. Mallı,"[('sub-out', ""46'"")]"
38,K. Bellarabi,[],6,R. Bazoer,"[('yellow-card', ""39'""), ('sub-out', ""73'"")]"
31,K. Volland,[],23,J. Guilavogui,[]
11,S. Kießling,"[('sub-out', ""80'"")]",27,M. Arnold,[]
14,A. Mehmedi,"[('sub-out', ""60'"")]",33,M. Gómez,[]
