"
Bastia
","
Caen
"
Starting XI
16,J. Leca,[],1,R. Vercoutre,[]
28,F. Marange,"[('sub-out', ""63'"")]",24,F. Guilbert,[]
20,P. Bengtsson,[],28,D. Da Silva,"[('yellow-card', ""45'+"")]"
23,A. Djiku,[],5,A. Yahia,[]
17,L. Rose,"[('yellow-card', ""90'"")]",25,J. Féret,[]
8,G. Danic,"[('sub-out', ""77'"")]",6,J. Delaplace,"[('sub-out', ""80'"")]"
14,M. Mostefa,"[('yellow-card', ""45'+"")]",18,J. Adéoti,"[('yellow-card', ""90'+"")]"
6,A. Saint-Maximin,[],11,V. Bessat,[]
19,A. Ngando,[],12,R. Rodelin,[]
15,P. Oniangué,[],22,P. Sané,"[('sub-out', ""32'"")]"
2,S. Diallo,"[('sub-out', ""66'"")]",14,J. Louis,"[('sub-out', ""74'"")]"
