"
Guadalajara
","
Toluca
"
Starting XI
30,R. Cota,[],1,A. Talavera,[]
2,O. Alanís,[],5,O. González,"[('yellow-card', ""83'"")]"
3,C. Salcido,[],4,P. Da Silva,"[('yellow-card', ""76'"")]"
6,Edwin Hernández,[],29,Rodrigo Salinas,[]
23,J. Vázquez,[],2,E. Velarde,[]
20,R. Pizarro,[],25,J. Méndez,[]
7,O. Pineda,[],19,R. Sambueza,"[('red-card', ""34'"")]"
14,Á. Zaldívar,"[('sub-out', ""63'"")]",15,A. Ríos,"[('sub-out', ""56'"")]"
9,A. Pulido,"[('sub-out', ""74'"")]",24,P. Barrientos,"[('sub-out', ""85'"")]"
17,J. Sánchez,[],20,F. Uribe,"[('sub-out', ""60'"")]"
11,I. Brizuela,"[('sub-out', ""39'"")]",7,Gabriel Hauche,"[('red-card', ""79'"")]"
