"
Bordeaux
","
Rennes
"
Starting XI
16,C. Carrasso,[],1,B. Costil,[]
2,M. Gajić,[],29,R. Danzé,[]
5,N. Pallois,"[('yellow-card', ""80'"")]",24,L. Baal,"[('yellow-card', ""27'"")]"
21,T. Pellenard,[],32,J. Gnagnon,[]
6,I. Lewczuk,"[('sub-out', ""44'"")]",5,Pedro Mendes,"[('sub-out', ""78'"")]"
23,V. Vada,"[('sub-out', ""72'"")]",26,S. Prcić,[]
17,A. Ounas,"[('sub-out', ""53'"")]",18,M. Amalfitano,[]
14,J. Toulalan,[],21,B. André,[]
18,J. Plašil,[],28,Y. Gourcuff,"[('sub-out', ""87'"")]"
24,G. Laborde,[],13,G. Sio,[]
7,J. Ménez,[],14,A. Kalulu,"[('sub-out', ""63'"")]"
