"
Sevilla
","
Eibar
"
Starting XI
1,Sergio Rico,[],1,Yoel,[]
5,C. Lenglet,[],18,Arbilla,"[('yellow-card', ""62'""), ('sub-out', ""67'"")]"
23,A. Rami,[],15,M. Dos Santos,[]
18,Sergio Escudero,"[('yellow-card', ""66'"")]",7,Ander Capa,"[('yellow-card', ""84'"")]"
24,G. Mercado,"[('sub-out', ""46'"")]",20,F. Lejeune,[]
15,S. N'Zonzi,[],11,Rubén Peña,"[('sub-out', ""82'"")]"
10,S. Nasri,"[('sub-out', ""70'"")]",24,Adrián ,"[('sub-out', ""67'"")]"
17,Pablo Sarabia,[],16,Fran Rico,"[('yellow-card', ""65'"")]"
22,F. Vázquez,[],21,Pedro León,[]
16,S. Jovetić,[],5,G. Escalante,[]
12,W. Ben Yedder,"[('sub-out', ""59'"")]",9,Sergi Enrich,[]
