"
Chelsea
","
West Bromwich Albion"
Starting XI
13,T. Courtois,[],1,B. Foster,[]
24,G. Cahill,[],25,C. Dawson,"[('yellow-card', ""51'"")]"
30,David Luiz,[],2,A. Nyom,[]
3,Marcos Alonso,[],6,J. Evans,[]
28,Azpilicueta,[],23,G. McAuley,"[('yellow-card', ""29'"")]"
11,Pedro,"[('sub-out', ""63'"")]",7,J. Morrison,"[('sub-out', ""78'"")]"
10,E. Hazard,"[('sub-out', ""79'"")]",10,M. Phillips,"[('sub-out', ""78'"")]"
7,N. Kanté,"[('yellow-card', ""48'"")]",24,D. Fletcher,[]
15,V. Moses,"[('sub-out', ""74'"")]",5,C. Yacob,"[('yellow-card', ""56'"")]"
21,N. Matić,"[('yellow-card', ""88'"")]",11,C. Brunt,"[('yellow-card', ""19'""), ('sub-out', ""84'"")]"
19,Diego Costa,[],9,S. Rondón,[]
