"
Lazio
","
Crotone
"
Starting XI
22,F. Marchetti,[],5,M. Festa,"[('yellow-card', ""54'"")]"
8,D. Basta,[],17,F. Ceccherini,[]
26,Ş. Radu,[],31,M. Sampirisi,[]
3,S. de Vrij,[],13,G. Ferrari,[]
2,W. Hoedt,[],18,A. Barberis,[]
21,S. Milinković-Savić,[],6,M. Rohdén,"[('yellow-card', ""77'"")]"
18,Luis Alberto,"[('sub-out', ""82'"")]",8,L. Crisetig,[]
16,M. Parolo,[],87,B. Martella,"[('sub-out', ""90'+"")]"
20,L. Biglia,"[('sub-out', ""82'"")]",29,M. Trotta,"[('sub-out', ""81'"")]"
25,C. Lombardi,"[('yellow-card', ""15'""), ('sub-out', ""77'"")]",12,A. Stoian,"[('sub-out', ""52'"")]"
17,C. Immobile,"[('yellow-card', ""90'+"")]",11,D. Falcinelli,[]
