"
Bayer Leverkusen
","
Hertha BSC
"
Starting XI
1,B. Leno,[],22,R. Jarstein,[]
18,Wendell,[],25,J. Brooks,[]
21,Ö. Toprak,[],5,N. Stark,[]
6,A. Dragović,"[('sub-out', ""8'"")]",28,F. Lustenberger,[]
15,J. Baumgartlinger,[],2,P. Pekarík,[]
44,K. Kampl,[],21,M. Plattenhardt,[]
39,B. Henrichs,[],14,V. Stocker,"[('yellow-card', ""55'"")]"
38,K. Bellarabi,"[('sub-out', ""84'"")]",3,P. Skjelbred,"[('sub-out', ""87'"")]"
10,H. Çalhanoğlu,[],7,A. Esswein,"[('sub-out', ""66'"")]"
19,J. Brandt,"[('sub-out', ""75'"")]",6,V. Darida,"[('sub-out', ""82'"")]"
7,J. Hernández,[],19,V. Ibišević,"[('yellow-card', ""53'"")]"
