"
Feyenoord
","
PSV
"
Starting XI
25,B. Jones,[],1,J. Zoet,[]
2,R. Karsdorp,"[('sub-out', ""80'"")]",3,H. Moreno,"[('yellow-card', ""83'"")]"
6,J. van der Heijden,[],2,N. Isimat-Mirin,[]
33,Eric Botteghin,[],15,J. Willems,[]
4,T. Kongolo,[],4,S. Arias,[]
10,T. Vilhena,[],28,M. van Ginkel,"[('sub-out', ""36'"")]"
8,K. El Ahmadi,[],23,B. Ramselaar,"[('sub-out', ""72'"")]"
28,J. Toornstra,[],18,A. Guardado,"[('sub-out', ""84'"")]"
11,E. Elia,"[('sub-out', ""59'"")]",6,D. Pröpper,[]
19,S. Berghuis,"[('sub-out', ""86'"")]",9,L. de Jong,"[('yellow-card', ""45'+"")]"
9,N. Jørgensen,[],7,G. Pereiro,[]
