"
Eibar
","
Deportivo Alavés
"
Starting XI
1,Yoel,[],1,Fernando Pacheco,[]
20,F. Lejeune,[],15,T. Hernández,[]
3,Alejandro Gálvez,[],24,Z. Feddal,[]
19,Luna,[],4,Alexis,[]
18,Arbilla,"[('sub-out', ""73'"")]",5,Laguardia,[]
21,Pedro León,[],21,Kiko Femenía,"[('yellow-card', ""19'"")]"
5,G. Escalante,"[('yellow-card', ""29'""), ('sub-out', ""69'"")]",8,Víctor Camarasa,"[('sub-out', ""87'"")]"
8,T. Inui,"[('sub-out', ""83'"")]",6,Marcos Llorente,[]
11,Rubén Peña,[],19,Manu García,[]
14,Dani García,[],9,C. Santos,"[('sub-out', ""68'"")]"
9,Sergi Enrich,[],18,Toquero,"[('sub-out', ""74'"")]"
