"
Cruz Azul
","
Chiapas
"
Starting XI
1,José Corona,[],23,M. Muñoz,[]
4,J. Domínguez,[],34,A. Mosquera,[]
2,O. Mendoza,[],20,F. Araújo,"[('yellow-card', ""35'"")]"
6,J. Velázquez,[],2,B. Angulo,[]
16,A. Aldrete,[],18,D. Villalpando,[]
8,G. Peñalba,[],28,Lucas Silva,[]
5,F. Silva,"[('yellow-card', ""27'""), ('sub-out', ""56'"")]",105,E. Sandez,"[('sub-out', ""72'"")]"
14,M. Rodríguez,"[('sub-out', ""75'"")]",7,L. Mendoza,"[('sub-out', ""63'"")]"
9,J. Rojas,"[('yellow-card', ""33'""), ('sec-yellow-card', ""85'"")]",35,Luís Leal,"[('yellow-card', ""89'"")]"
13,Á. Mena,"[('yellow-card', ""54'""), ('sub-out', ""80'"")]",22,Matheus,[]
7,M. Cauteruccio,[],11,F. Arizala,"[('sub-out', ""53'"")]"
