"
Leganés
","
Athletic Club
"
Starting XI
1,N. Champagne,[],1,Iraizoz,[]
18,Pablo Ínsua,"[('yellow-card', ""89'"")]",4,A. Laporte,[]
4,Adrián Marín,[],6,San José,"[('sub-out', ""46'"")]"
5,M. Mantovani,[],15,Lekue,[]
17,Víctor Díaz,"[('yellow-card', ""51'"")]",24,Balenziaga,[]
23,Omar Ramos,"[('sub-out', ""44'"")]",2,Bóveda,[]
21,Rubén Pérez,"[('yellow-card', ""67'"")]",22,Raúl García,"[('yellow-card', ""69'"")]"
8,Gabriel,[],8,Iturraspe,[]
24,Timor,[],20,Aduriz,"[('yellow-card', ""65'"")]"
9,Guerrero,[],10,Muniain,"[('sub-out', ""85'"")]"
7,D. Machís,"[('sub-out', ""74'"")]",11,Iñaki Williams,"[('sub-out', ""57'"")]"
