"
Universidad Católica
","
San Lorenzo
"
Starting XI
1,C. Toselli,[],12,S. Torrico,[]
24,A. Parot,[],17,P. Díaz,[]
3,G. Maripán,[],6,M. Caruzzo,[]
23,E. Kalinski,[],2,M. Angeleri,"[('yellow-card', ""45'+"")]"
19,J. Fuenzalida,"[('sub-out', ""81'"")]",27,G. Rojas,"[('yellow-card', ""71'"")]"
13,B. Kuscevic,[],16,F. Belluschi,"[('yellow-card', ""60'"")]"
6,C. Fuentes,[],7,F. Mussis,[]
18,D. Buonanotte,"[('yellow-card', ""47'"")]",20,N. Ortigoza,[]
27,J. Espinoza,"[('yellow-card', ""58'""), ('sub-out', ""73'"")]",30,B. Merlini,"[('sub-out', ""67'"")]"
16,R. Noir,[],11,E. Cerutti,"[('sub-out', ""68'"")]"
9,S. Silva,"[('sub-out', ""88'"")]",9,N. Blandi,"[('yellow-card', ""17'""), ('sub-out', ""86'"")]"
