"
Nancy
","
Toulouse
"
Starting XI
1,S. Chernik,[],40,A. Lafont,"[('yellow-card', ""90'+"")]"
14,J. Cuffaut,"[('yellow-card', ""82'"")]",6,C. Jullien,[]
26,V. Muratori,[],29,F. Moubandje,[]
24,E. Cabaco,[],20,S. Yago,"[('yellow-card', ""69'"")]"
28,J. Cétout,[],2,K. Adou,[]
3,T. Badila,"[('sub-out', ""67'"")]",21,J. Durmaz,"[('sub-out', ""61'"")]"
19,L. Puyo,"[('sub-out', ""84'"")]",10,O. Trejo,"[('sub-out', ""80'"")]"
6,Y. Ait Bennasser,[],15,C. Jean,[]
25,B. Pedretti,"[('yellow-card', ""73'"")]",23,Y. Bodiger,[]
10,I. Dia,[],39,A. Delort,[]
15,Y. Hadji,"[('sub-out', ""74'"")]",9,M. Braithwaite,"[('yellow-card', ""42'"")]"
