"
Liverpool
","
Arsenal
"
Starting XI
22,S. Mignolet,[],33,P. Čech,[]
2,N. Clyne,[],18,Nacho Monreal,[]
17,R. Klavan,[],6,L. Koscielny,[]
32,J. Matip,[],20,S. Mustafi,[]
20,A. Lallana,"[('sub-out', ""90'+"")]",24,Bellerín,[]
23,E. Can,"[('yellow-card', ""68'"")]",29,G. Xhaka,"[('yellow-card', ""78'"")]"
10,Philippe Coutinho,"[('sub-out', ""80'"")]",34,F. Coquelin,"[('yellow-card', ""34'""), ('sub-out', ""46'"")]"
7,J. Milner,[],15,A. Oxlade-Chamberlain,[]
5,G. Wijnaldum,[],23,D. Welbeck,"[('sub-out', ""74'"")]"
11,Roberto Firmino,[],17,A. Iwobi,[]
19,S. Mané,"[('sub-out', ""90'+"")]",12,O. Giroud,"[('sub-out', ""74'"")]"
