"
Real Madrid
","
Granada
"
Starting XI
1,K. Navas,[],13,G. Ochoa,[]
6,Nacho,[],2,Tito,[]
5,R. Varane,[],5,U. Agbo,"[('yellow-card', ""57'""), ('sub-out', ""60'"")]"
2,Daniel Carvajal,[],6,Lombán,[]
12,Marcelo,"[('sub-out', ""68'"")]",17,Rúben Vezo,[]
8,T. Kroos,"[('sub-out', ""46'"")]",12,Gabriel Silva,"[('yellow-card', ""70'"")]"
19,L. Modrić,[],14,F. Tabanou,"[('yellow-card', ""72'""), ('sub-out', ""77'"")]"
22,Isco,"[('sub-out', ""51'"")]",10,J. Boga,"[('sub-out', ""65'"")]"
14,Casemiro,"[('yellow-card', ""71'"")]",4,Sergi Samper,"[('yellow-card', ""44'"")]"
9,K. Benzema,[],18,Andreas Pereira,[]
7,Cristiano Ronaldo,[],24,A. Kravets,[]
