"
Twente
","
Ajax
"
Starting XI
1,N. Marsman,[],24,A. Onana,[]
5,S. Thesker,"[('yellow-card', ""66'"")]",5,D. Sánchez,[]
28,J. van der Lely,[],26,N. Viergever,"[('yellow-card', ""80'""), ('sec-yellow-card', ""90'+"")]"
25,P. Bijen,[],3,J. Veltman,[]
2,H. ter Avest,"[('yellow-card', ""20'"")]",35,M. Dijks,"[('yellow-card', ""86'"")]"
23,J. van der Heyden,"[('sub-out', ""82'"")]",22,H. Ziyech,[]
43,M. Klich,"[('yellow-card', ""82'"")]",10,D. Klaassen,[]
22,K. Mokotjo,[],25,K. Dolberg,"[('sub-out', ""75'"")]"
10,B. Celina,[],20,L. Schöne,"[('yellow-card', ""90'+"")]"
11,D. Seys,"[('sub-out', ""65'"")]",11,A. Younes,[]
17,E. Ünal,[],7,A. El Ghazi,[]
