"
Bayern München
","
Hamburger SV
"
Starting XI
1,M. Neuer,[],1,R. Adler,[]
21,P. Lahm,"[('sub-out', ""67'"")]",6,Douglas Santos,"[('yellow-card', ""36'"")]"
27,D. Alaba,[],5,J. Djourou,[]
5,M. Hummels,[],28,G. Jung,[]
8,Javi Martínez,[],13,M. Mavraj,[]
11,Douglas Costa,[],24,G. Sakai,[]
23,A. Vidal,[],11,M. Gregoritsch,"[('sub-out', ""60'"")]"
10,A. Robben,[],12,Walace,[]
6,Thiago Alcântara,"[('sub-out', ""60'"")]",27,N. Müller,"[('sub-out', ""62'"")]"
25,T. Müller,[],17,F. Kostić,"[('sub-out', ""72'"")]"
9,R. Lewandowski,"[('sub-out', ""57'"")]",8,L. Holtby,[]
