"
Sassuolo
","
Juventus
"
Starting XI
47,A. Consigli,[],1,G. Buffon,[]
28,P. Cannavaro,[],26,S. Lichtsteiner,[]
13,F. Peluso,"[('yellow-card', ""65'"")]",12,Alex Sandro,[]
5,L. Antei,[],19,L. Bonucci,[]
15,F. Acerbi,[],3,G. Chiellini,[]
21,A. Aquilani,[],5,M. Pjanić,"[('yellow-card', ""58'"")]"
22,L. Mazzitelli,"[('yellow-card', ""37'""), ('sub-out', ""59'"")]",6,S. Khedira,[]
6,L. Pellegrini,"[('sub-out', ""59'"")]",9,G. Higuaín,[]
10,A. Matri,"[('sub-out', ""75'"")]",7,J. Cuadrado,"[('sub-out', ""83'"")]"
25,D. Berardi,[],21,P. Dybala,"[('sub-out', ""77'"")]"
16,M. Politano,"[('yellow-card', ""23'"")]",17,M. Mandžukić,[]
