"
RB Leipzig
","
Köln
"
Starting XI
32,P. Gulácsi,[],18,T. Kessler,[]
33,M. Compper,[],5,D. Maroh,"[('yellow-card', ""7'""), ('sub-out', ""46'"")]"
23,M. Halstenberg,[],16,P. Olkowski,[]
20,B. Schmitz,[],14,J. Hector,"[('yellow-card', ""84'"")]"
4,W. Orban,[],2,N. Subotić,[]
31,D. Demme,[],34,K. Rausch,"[('yellow-card', ""39'"")]"
7,M. Sabitzer,[],3,D. Heintz,[]
13,S. Ilsanker,"[('yellow-card', ""62'"")]",17,C. Clemens,[]
8,N. Keïta,"[('sub-out', ""86'"")]",6,M. Höger,"[('yellow-card', ""68'""), ('sub-out', ""76'"")]"
11,T. Werner,"[('sub-out', ""84'"")]",13,Y. Ōsako,[]
10,E. Forsberg,"[('sub-out', ""65'"")]",27,A. Modeste,[]
