"
Manchester United
","
Southampton"
Starting XI
1,David de Gea,[],1,F. Forster,[]
12,C. Smalling,[],2,Cédric Soares,[]
5,M. Rojo,[],21,R. Bertrand,[]
3,E. Bailly,[],3,M. Yoshida,[]
6,P. Pogba,[],24,J. Stephens,"[('yellow-card', ""40'"")]"
14,J. Lingard,"[('yellow-card', ""41'""), ('sub-out', ""77'"")]",16,J. Ward-Prowse,[]
8,Mata,"[('sub-out', ""46'"")]",8,S. Davis,"[('sub-out', ""90'"")]"
25,A. Valencia,[],11,D. Tadić,"[('sub-out', ""77'"")]"
21,Ander Herrera,"[('yellow-card', ""24'"")]",14,Oriol Romeu,"[('yellow-card', ""18'"")]"
9,Z. Ibrahimović,[],22,N. Redmond,"[('yellow-card', ""56'"")]"
11,A. Martial,"[('sub-out', ""90'"")]",20,M. Gabbiadini,"[('sub-out', ""83'"")]"
