"
Real Madrid
","
Sporting Gijón
"
Starting XI
1,K. Navas,[],13,Diego Mariño,[]
3,Pepe,[],2,Douglas Pereira,[]
23,Danilo,[],5,F. Amorebieta,"[('yellow-card', ""40'"")]"
6,Nacho,"[('yellow-card', ""77'"")]",4,Jorge Meré,[]
4,Sergio Ramos,"[('sub-out', ""72'"")]",16,Lillo Castellano,[]
10,J. Rodríguez,"[('sub-out', ""72'"")]",18,Isma López,[]
16,M. Kovačić,"[('sub-out', ""81'"")]",6,Sergio Álvarez,[]
19,L. Modrić,[],23,Moi Gómez,"[('sub-out', ""76'"")]"
7,Cristiano Ronaldo,[],8,R. Aït-Atmane,"[('yellow-card', ""61'""), ('sub-out', ""81'"")]"
17,Lucas Vázquez,[],19,Carlos Carmona,"[('yellow-card', ""66'""), ('sub-out', ""76'"")]"
9,K. Benzema,[],24,D. Čop,[]
