"
Pachuca
","
Veracruz
"
Starting XI
21,Ó. Pérez,[],13,Melitón Hernández,[]
26,E. Aguirre,"[('sub-out', ""56'"")]",4,A. Briseño ,"[('yellow-card', ""49'"")]"
4,O. González,"[('yellow-card', ""31'""), ('sub-out', ""85'"")]",30,K. Álvarez,[]
33,S. Medina,[],23,Leobardo López,"[('yellow-card', ""88'"")]"
5,V. Guzmán,[],40,F. Hinestroza,[]
12,E. García,[],28,J. Paganoni,[]
6,R. López,[],17,E. Arévalo,[]
10,J. Urretaviscaya,[],39,L. Velázquez,"[('sub-out', ""77'"")]"
16,J. Hernández,"[('sub-out', ""74'"")]",14,C. Pellerano,"[('yellow-card', ""45'"")]"
29,F. Jara,"[('yellow-card', ""72'"")]",9,D. Villalba,"[('sub-out', ""14'"")]"
8,H. Lozano,"[('yellow-card', ""60'"")]",15,E. Herrera,"[('sub-out', ""88'"")]"
