"
Hull City
","
Swansea City
"
Starting XI
16,E. Jakupovic,[],13,K. Nordfeldt,[]
3,A. Robertson,[],35,S. Kingsley,"[('sub-out', ""67'"")]"
21,M. Dawson,"[('sub-out', ""70'"")]",5,M. van der Hoorn,[]
22,M. Henriksen,"[('sub-out', ""64'"")]",33,F. Fernández,[]
25,R. Mason,[],26,K. Naughton,"[('yellow-card', ""87'"")]"
10,R. Snodgrass,[],8,L. Fer,[]
7,D. Meyler,[],23,G. Sigurðsson,[]
14,J. Livermore,[],24,J. Cork,[]
8,T. Huddlestone,"[('yellow-card', ""7'"")]",4,Sung-Yeung Ki,[]
11,S. Clucas,"[('yellow-card', ""45'+"")]",12,N. Dyer,"[('sub-out', ""63'"")]"
20,A. Diomande,"[('sub-out', ""89'"")]",10,Borja Bastón,"[('sub-out', ""62'"")]"
