"
Liverpool
","
Wolverhampton Wanderers
"
Starting XI
1,L. Karius,[],31,H. Burgoyne,[]
17,R. Klavan,[],5,R. Stearman,"[('yellow-card', ""29'"")]"
12,J. Gomez,[],30,K. Hause,"[('yellow-card', ""48'"")]"
18,Alberto Moreno,[],2,M. Doherty,[]
56,C. Randall,"[('sub-out', ""46'"")]",17,Hélder Costa,"[('sub-out', ""67'"")]"
53,O. Ejaria,"[('sub-out', ""74'"")]",14,L. Evans,"[('yellow-card', ""89'"")]"
5,G. Wijnaldum,"[('yellow-card', ""51'"")]",4,D. Edwards,[]
21,Lucas Leiva,[],8,G. Saville,[]
27,D. Origi,[],16,C. Coady,[]
11,Roberto Firmino,"[('sub-out', ""65'"")]",9,N. Dicko,"[('sub-out', ""71'"")]"
58,B. Woodburn,[],63,A. Weimann,"[('sub-out', ""77'"")]"
