"
Chelsea
","
Arsenal
"
Starting XI
13,T. Courtois,[],33,P. Čech,[]
30,David Luiz,[],24,Bellerín,"[('sub-out', ""17'"")]"
3,Marcos Alonso,[],6,L. Koscielny,[]
24,G. Cahill,[],18,Nacho Monreal,[]
28,Azpilicueta,[],20,S. Mustafi,"[('yellow-card', ""23'"")]"
10,E. Hazard,"[('sub-out', ""84'"")]",15,A. Oxlade-Chamberlain,[]
21,N. Matić,"[('yellow-card', ""70'"")]",34,F. Coquelin,"[('sub-out', ""65'"")]"
7,N. Kanté,[],11,M. Özil,[]
15,V. Moses,"[('sub-out', ""88'"")]",7,A. Sánchez,[]
11,Pedro,"[('sub-out', ""84'"")]",14,T. Walcott,"[('sub-out', ""70'"")]"
19,Diego Costa,[],17,A. Iwobi,[]
