"
Liverpool
","
Swansea City
"
Starting XI
22,S. Mignolet,[],1,Ł. Fabiański,[]
2,N. Clyne,[],33,F. Fernández,[]
6,D. Lovren,[],6,A. Mawson,[]
17,R. Klavan,"[('yellow-card', ""36'"")]",16,Martin Olsson,"[('sub-out', ""79'"")]"
10,Philippe Coutinho,"[('sub-out', ""57'"")]",26,K. Naughton,[]
23,E. Can,"[('sub-out', ""70'"")]",23,G. Sigurðsson,[]
14,J. Henderson,[],15,W. Routledge,[]
7,J. Milner,[],42,T. Carroll,[]
20,A. Lallana,[],8,L. Fer,"[('yellow-card', ""90'""), ('sub-out', ""90'+"")]"
5,G. Wijnaldum,"[('sub-out', ""90'+"")]",24,J. Cork,[]
11,Roberto Firmino,[],9,Llorente,"[('sub-out', ""85'"")]"
