"
Freiburg
","
Mainz 05
"
Starting XI
1,A. Schwolow,[],33,J. Huth,[]
17,L. Kübler,[],16,S. Bell,"[('yellow-card', ""39'"")]"
2,A. Ignjovski,[],42,A. Hack,[]
20,M. Kempf,[],18,D. Brosinski,[]
4,C. Söyüncü,[],2,G. Donati,[]
19,J. Haberer,"[('sub-out', ""84'"")]",22,André Ramalho,"[('yellow-card', ""59'""), ('sub-out', ""59'"")]"
32,V. Grifo,"[('sub-out', ""90'+"")]",6,D. Latza,"[('yellow-card', ""89'"")]"
23,J. Schuster,[],8,L. Öztunali,"[('sub-out', ""82'"")]"
8,M. Frantz,"[('sub-out', ""69'"")]",15,J. Córdoba,[]
6,A. Abrashi,[],9,Y. Muto,[]
7,F. Niederlechner,[],32,P. De Blasis,"[('sub-out', ""82'"")]"
