"
Stoke City
","
Leicester City
"
Starting XI
33,L. Grant,[],1,K. Schmeichel,[]
17,R. Shawcross,[],28,C. Fuchs,"[('yellow-card', ""45'+"")]"
8,G. Johnson,"[('yellow-card', ""48'"")]",6,R. Huth,"[('yellow-card', ""48'"")]"
3,E. Pieters,[],17,D. Simpson,"[('yellow-card', ""38'"")]"
15,B. Martins Indi,"[('yellow-card', ""67'"")]",5,W. Morgan,[]
21,G. Imbula,[],13,D. Amartey,[]
4,J. Allen,[],10,A. King,"[('yellow-card', ""43'"")]"
6,G. Whelan,"[('sub-out', ""90'+"")]",11,M. Albrighton,"[('yellow-card', ""45'+""), ('sub-out', ""72'"")]"
19,J. Walters,[],26,R. Mahrez,"[('sub-out', ""80'"")]"
18,M. Diouf,[],19,I. Slimani,"[('yellow-card', ""43'""), ('sub-out', ""72'"")]"
27,Bojan,"[('sub-out', ""83'"")]",9,J. Vardy,"[('red-card', ""28'"")]"
