"
Watford
","
Middlesbrough
"
Starting XI
1,Gomes,"[('sub-out', ""66'"")]",26,Víctor Valdés,[]
4,Y. Kaboul,[],6,B. Gibson,[]
27,C. Kabasele,[],2,Fábio,"[('yellow-card', ""90'+"")]"
25,J. Holebas,"[('sub-out', ""89'"")]",5,B. Espinosa,[]
5,S. Prödl,[],25,C. Chambers,[]
3,M. Britos,"[('yellow-card', ""90'+"")]",3,G. Friend,[]
11,V. Behrami,"[('sub-out', ""77'"")]",34,A. Forshaw,[]
16,A. Doucouré,[],14,M. de Roon,[]
29,E. Capoue,[],7,G. Leadbitter,[]
33,S. Okaka,"[('yellow-card', ""78'"")]",10,Álvaro Negredo,[]
9,T. Deeney,"[('yellow-card', ""90'+"")]",18,C. Stuani,"[('sub-out', ""65'"")]"
