"
Utrecht
","
PEC Zwolle
"
Starting XI
16,D. Jensen,[],1,M. van der Hart,[]
2,M. van der Maarel,[],2,B. van Polen,"[('yellow-card', ""16'"")]"
3,R. Leeuwin,[],4,D. Marcellis,[]
15,Robin van der Meer,[],21,D. Warmerdam,[]
20,G. Troupée,[],23,D. Holla,[]
17,S. Klaiber,[],6,M. Saymak,"[('sub-out', ""65'"")]"
8,W. Janssen,[],15,O. Bouy,[]
6,Y. Ayoub,"[('yellow-card', ""77'"")]",7,Y. Mokhtar,"[('sub-out', ""65'"")]"
27,G. Kerk,"[('sub-out', ""87'"")]",30,R. Thomas,[]
24,P. Joosten,"[('sub-out', ""76'"")]",44,N. Brock-Madsen,[]
22,S. Haller,"[('sub-out', ""87'"")]",11,Q. Menig,"[('sub-out', ""88'"")]"
