"
Guadalajara
","
Pumas
"
Starting XI
30,R. Cota,[],1,Alejandro Palacios,[]
4,J. Pereira,[],2,J. Van Rankin,[]
6,Edwin Hernández,[],4,D. Verón,[]
2,O. Alanís,[],3,G. Alcoba,[]
23,J. Vázquez,[],10,Abraham,[]
20,R. Pizarro,[],5,A. Mendoza,"[('yellow-card', ""51'"")]"
7,O. Pineda,[],17,J. Gallardo,[]
10,E. López,"[('sub-out', ""81'"")]",7,J. Cortés,[]
17,J. Sánchez,"[('yellow-card', ""66'""), ('sub-out', ""69'"")]",11,B. Rabello,"[('yellow-card', ""31'"")]"
9,A. Pulido,[],8,P. Barrera,[]
14,Á. Zaldívar,"[('sub-out', ""68'"")]",30,N. Castillo,[]
