"
Southampton
","
Arsenal
"
Starting XI
41,H. Lewis,[],13,D. Ospina,[]
15,R. Martina,[],3,K. Gibbs,[]
5,F. Gardoş,[],20,S. Mustafi,[]
24,J. Stephens,[],24,Bellerín,[]
18,H. Reed,[],16,R. Holding,[]
23,P. Højbjerg,[],31,J. Reine-Adelaide,"[('sub-out', ""72'"")]"
4,J. Clasie,[],15,A. Oxlade-Chamberlain,[]
38,S. McQueen,[],55,A. Maitland-Niles,[]
27,L. Isgrove,"[('sub-out', ""64'"")]",23,D. Welbeck,"[('sub-out', ""65'"")]"
39,J. Sims,[],9,Lucas Pérez,[]
7,S. Long,"[('sub-out', ""65'"")]",14,T. Walcott,[]
