"
Liverpool
","
Manchester City
"
Starting XI
22,S. Mignolet,[],1,C. Bravo,[]
17,R. Klavan,"[('yellow-card', ""7'"")]",11,A. Kolarov,[]
2,N. Clyne,[],30,N. Otamendi,"[('yellow-card', ""90'+"")]"
6,D. Lovren,[],24,J. Stones,[]
23,E. Can,"[('yellow-card', ""75'"")]",5,P. Zabaleta,"[('sub-out', ""86'"")]"
7,J. Milner,[],17,K. De Bruyne,[]
20,A. Lallana,[],21,David Silva,[]
5,G. Wijnaldum,[],25,Fernandinho,[]
14,J. Henderson,"[('sub-out', ""64'"")]",42,Y. Touré,"[('sub-out', ""89'"")]"
11,Roberto Firmino,[],7,R. Sterling,[]
19,S. Mané,"[('sub-out', ""89'"")]",10,S. Agüero,[]
