"
Middlesbrough
","
West Ham United
"
Starting XI
26,Víctor Valdés,[],1,D. Randolph,[]
3,G. Friend,[],21,A. Ogbonna,[]
5,B. Espinosa,"[('yellow-card', ""83'"")]",2,W. Reid,[]
25,C. Chambers,[],3,A. Cresswell,[]
6,B. Gibson,"[('yellow-card', ""80'"")]",22,S. Byram,[]
37,Adama Traoré,[],16,M. Noble,"[('sub-out', ""54'"")]"
14,M. de Roon,[],14,Pedro Obiang,[]
8,A. Clayton,[],10,M. Lanzini,"[('yellow-card', ""6'"")]"
34,A. Forshaw,"[('sub-out', ""83'"")]",30,M. Antonio,[]
10,Álvaro Negredo,[],7,S. Feghouli,"[('sub-out', ""83'"")]"
18,C. Stuani,"[('sub-out', ""80'"")]",9,A. Carroll,"[('sub-out', ""67'"")]"
