"
Bayern München
","
Augsburg
"
Starting XI
26,S. Ulreich,[],35,M. Hitz,[]
17,J. Boateng,[],40,T. Rieder,[]
21,P. Lahm,[],31,P. Max,[]
5,M. Hummels,"[('sub-out', ""73'"")]",2,P. Verhaegh,"[('sub-out', ""80'"")]"
7,F. Ribéry,[],16,C. Janker,"[('yellow-card', ""81'"")]"
18,Juan Bernat,[],38,K. Danso,[]
6,Thiago Alcântara,"[('sub-out', ""66'"")]",14,J. Morávek,"[('sub-out', ""46'"")]"
32,J. Kimmich,[],21,D. Kohr,"[('yellow-card', ""12'"")]"
25,T. Müller,[],20,G. Kačar,[]
29,K. Coman,"[('sub-out', ""62'"")]",22,Dong-Won Ji,[]
9,R. Lewandowski,[],25,R. Bobadilla,"[('sub-out', ""46'"")]"
