"
Hoffenheim
","
Ingolstadt
"
Starting XI
1,O. Baumann,[],35,M. Hansen,[]
25,N. Süle,[],33,F. Hadergjonaj,[]
21,B. Hübner,"[('yellow-card', ""58'"")]",34,M. Matip,[]
6,S. Rudy,"[('yellow-card', ""34'"")]",32,M. Tisserand,[]
22,K. Vogt,[],29,M. Suttner,"[('yellow-card', ""65'"")]"
18,N. Amiri,"[('sub-out', ""80'"")]",18,R. Brégerie,[]
13,K. Demirbay,[],6,A. Morales,"[('sub-out', ""87'"")]"
17,S. Zuber,[],10,P. Groß,"[('sub-out', ""72'"")]"
14,S. Wagner,"[('sub-out', ""85'"")]",36,A. Cohen,[]
28,Á. Szalai,[],11,D. Lezcano,[]
23,M. Terrazzino,"[('sub-out', ""52'"")]",16,L. Hinterseer,"[('sub-out', ""82'"")]"
