"
AZ
","
Heracles"
Starting XI
1,S. Rochet,[],1,B. Castro,[]
5,R. Haps,[],4,R. Pröpper,"[('yellow-card', ""45'"")]"
2,M. Johansson,[],27,J. Hoogma,[]
4,R. Vlaar,[],2,T. Breukers,[]
20,M. Seuntjens,[],21,R. Gosens,"[('yellow-card', ""45'"")]"
30,S. Wuytens,[],14,J. Pelupessy,[]
18,I. Bel Hassani,[],10,T. Bruns,"[('sub-out', ""57'"")]"
6,B. Rienstra,[],8,L. Duarte,[]
11,M. Tankovic,"[('sub-out', ""60'"")]",17,B. Kuwas,"[('sub-out', ""69'"")]"
9,W. Weghorst,[],9,S. Armenteros,[]
21,R. Mühren,"[('sub-out', ""83'"")]",7,B. Darri,"[('sub-out', ""79'"")]"
