"
Crotone
","
Empoli
"
Starting XI
1,A. Cordaz,[],28,Ł. Skorupski,[]
22,A. Rosi,"[('yellow-card', ""63'"")]",15,A. Costa,[]
13,G. Ferrari,[],4,F. Dimarco,[]
17,F. Ceccherini,"[('yellow-card', ""35'"")]",13,F. Veseli,[]
8,L. Crisetig,[],6,G. Bellusci,[]
87,B. Martella,[],11,D. Croce,[]
6,M. Rohdén,[],8,A. El Hadji,[]
18,A. Barberis,"[('sub-out', ""72'"")]",33,R. Krunić,"[('yellow-card', ""57'"")]"
11,D. Falcinelli,"[('yellow-card', ""57'"")]",89,G. Marilungo,"[('sub-out', ""59'"")]"
7,R. Palladino,"[('sub-out', ""77'"")]",20,M. Pucciarelli,"[('sub-out', ""86'"")]"
12,A. Stoian,"[('sub-out', ""90'+"")]",9,L. Mchedlidze,"[('sub-out', ""78'"")]"
