"
Hertha BSC
","
Ingolstadt
"
Starting XI
22,R. Jarstein,[],35,M. Hansen,[]
34,M. Mittelstädt,[],18,R. Brégerie,[]
25,J. Brooks,[],33,F. Hadergjonaj,[]
2,P. Pekarík,[],34,M. Matip,[]
28,F. Lustenberger,[],29,M. Suttner,[]
15,S. Langkamp,[],3,A. Jung,"[('sub-out', ""76'"")]"
6,V. Darida,"[('yellow-card', ""89'"")]",6,A. Morales,"[('yellow-card', ""58'"")]"
24,G. Haraguchi,[],8,Roger,"[('sub-out', ""66'"")]"
14,V. Stocker,"[('sub-out', ""64'"")]",19,M. Christiansen,"[('sub-out', ""66'"")]"
19,V. Ibišević,"[('yellow-card', ""47'""), ('sub-out', ""90'+"")]",10,P. Groß,"[('yellow-card', ""39'"")]"
8,S. Kalou,"[('sub-out', ""79'"")]",11,D. Lezcano,[]
