"
Middlesbrough
","
Sheffield Wednesday
"
Starting XI
12,B. Guzan,[],2,J. Wildsmith,[]
4,Daniel Ayala,"[('red-card', ""59'"")]",36,D. Pudil,[]
3,G. Friend,[],12,G. Loovens,[]
25,C. Chambers,[],15,T. Lees,[]
5,B. Espinosa,[],9,A. Reach,[]
14,M. de Roon,"[('yellow-card', ""48'"")]",3,D. Jones,[]
8,A. Clayton,"[('sub-out', ""62'"")]",16,L. Palmer,"[('sub-out', ""72'"")]"
7,G. Leadbitter,"[('yellow-card', ""60'"")]",41,B. Bannan,"[('yellow-card', ""57'"")]"
37,Adama Traoré,"[('sub-out', ""62'"")]",33,R. Wallace,"[('sub-out', ""46'"")]"
10,Álvaro Negredo,"[('yellow-card', ""23'"")]",45,F. Forestieri,[]
18,C. Stuani,[],6,S. Fletcher,"[('yellow-card', ""27'""), ('sub-out', ""71'"")]"
