"
Real Madrid
","
Málaga
"
Starting XI
1,K. Navas,[],1,C. Kameni,[]
12,Marcelo,"[('sub-out', ""25'"")]",4,M. Villanueva,[]
5,R. Varane,[],29,Luis,[]
4,Sergio Ramos,[],18,R. Rosales,[]
6,Nacho,[],7,Juan Carlos,"[('yellow-card', ""39'""), ('sub-out', ""73'"")]"
8,T. Kroos,[],14,Recio,[]
19,L. Modrić,"[('sub-out', ""78'"")]",31,Pablo Fornals,[]
14,Casemiro,"[('yellow-card', ""37'"")]",11,G. Castro,"[('sub-out', ""67'"")]"
9,K. Benzema,"[('sub-out', ""82'"")]",6,Ignacio Camacho,"[('yellow-card', ""78'"")]"
7,Cristiano Ronaldo,[],10,J. Añor,[]
17,Lucas Vázquez,"[('yellow-card', ""85'"")]",16,A. Peñaranda,"[('sub-out', ""79'"")]"
