"
Schalke 04
","
Darmstadt 98
"
Starting XI
1,R. Fährmann,[],31,M. Esser,[]
29,Naldo,[],7,A. Fedetskiy,"[('yellow-card', ""39'"")]"
6,S. Kolašinac,[],2,L. Guwara,[]
31,M. Nastasić,[],3,A. Milosevic,[]
4,B. Höwedes,[],17,S. Sirigu,"[('yellow-card', ""50'""), ('sub-out', ""74'"")]"
21,A. Schöpf,[],4,A. Sulu,[]
8,L. Goretzka,"[('sub-out', ""46'"")]",23,F. Jungwirth,"[('sub-out', ""85'"")]"
10,N. Bentaleb,"[('sub-out', ""69'"")]",20,M. Heller,[]
7,M. Meyer,"[('sub-out', ""88'"")]",6,M. Vrančić,[]
5,J. Geis,[],16,A. Colak,[]
13,E. Choupo-Moting,[],28,Ä. Ben-Hatira,"[('sub-out', ""54'"")]"
