"
Lorient
","
Nice
"
Starting XI
40,B. Lecomte,[],30,Y. Cardinale,"[('yellow-card', ""79'"")]"
5,Z. Touré,[],29,Dalbert Henrique,[]
6,F. Bellugou,"[('yellow-card', ""53'""), ('sub-out', ""71'"")]",4,P. Baysse,[]
15,M. Peybernes,[],31,Dante,[]
25,V. Le Goff,[],2,A. Souquet,[]
7,A. Mvuemba,[],6,J. Seri,[]
10,S. Marveaux,"[('yellow-card', ""29'"")]",13,V. Eysseric,"[('sub-out', ""81'"")]"
27,J. Cabot,"[('sub-out', ""88'"")]",24,M. Obbadi,"[('yellow-card', ""43'""), ('sub-out', ""77'"")]"
12,B. Moukandjo,"[('yellow-card', ""67'""), ('sub-out', ""78'"")]",5,Y. Belhanda,[]
34,E. Koffi,[],25,W. Cyprien,[]
9,A. Waris,[],9,M. Balotelli,"[('red-card', ""68'"")]"
