"
ADO Den Haag
","
Utrecht
"
Starting XI
1,E. Šetkus,[],16,D. Jensen,[]
4,T. Beugelsdijk,"[('yellow-card', ""43'""), ('sec-yellow-card', ""75'"")]",20,G. Troupée,"[('yellow-card', ""80'"")]"
28,T. Ebuehi,[],15,Robin van der Meer,[]
3,T. Meißner,"[('yellow-card', ""63'"")]",3,R. Leeuwin,[]
5,W. Kanon,[],7,R. Strieder,[]
6,A. El Mahdioui,[],8,W. Janssen,[]
12,T. Trybull,[],6,Y. Ayoub,[]
23,H. Hevel,"[('yellow-card', ""41'""), ('sub-out', ""58'"")]",25,S. Amrabat,[]
33,G. Kastaneer,"[('yellow-card', ""14'"")]",22,S. Haller,[]
9,M. Havenaar,"[('sub-out', ""58'"")]",9,R. Zivkovic,[]
21,E. Duplan,"[('sub-out', ""84'"")]",10,N. Barazite,"[('sub-out', ""86'"")]"
