"
Angers SCO
","
Metz
"
Starting XI
1,D. Petric,[],1,T. Didillon,[]
25,A. Bamba,[],2,F. Diagne,"[('red-card', ""66'"")]"
26,M. Tahrat,[],5,G. Milán,[]
24,R. Thomas,[],13,F. Signorino,[]
8,I. Traoré,"[('sub-out', ""71'"")]",6,S. Falette,[]
4,M. Pavlović,"[('sub-out', ""69'"")]",23,C. Philipps,[]
29,V. Manceau,[],25,Iván,[]
20,F. Tait,[],22,K. Lejeune,"[('sub-out', ""64'"")]"
5,T. Mangani,[],24,R. Cohade,"[('red-card', ""39'"")]"
18,B. Santamaria,[],11,O. N'Guette,"[('sub-out', ""71'"")]"
19,N. Pepe,"[('sub-out', ""64'"")]",18,C. Diabaté,"[('sub-out', ""78'"")]"
