"
Watford
","
Sunderland
"
Starting XI
1,Gomes,[],13,J. Pickford,[]
3,M. Britos,[],16,J. O'Shea,[]
15,C. Cathcart,[],23,L. Koné,"[('yellow-card', ""78'"")]"
25,J. Holebas,[],2,B. Jones,"[('yellow-card', ""72'"")]"
4,Y. Kaboul,"[('sub-out', ""42'"")]",4,J. Denayer,[]
29,E. Capoue,"[('yellow-card', ""90'+"")]",3,B. Oviedo,[]
16,A. Doucouré,[],8,J. Rodwell,[]
8,T. Cleverley,[],44,A. Januzaj,"[('sub-out', ""70'"")]"
7,N. Amrabat,"[('sub-out', ""53'"")]",24,D. Gibson,"[('sub-out', ""61'"")]"
21,M. Niang,"[('sub-out', ""87'"")]",9,F. Borini,[]
33,S. Okaka,[],18,J. Defoe,[]
