"
Pachuca
","
Morelia
"
Starting XI
21,Ó. Pérez,[],1,F. Rodríguez,[]
23,O. Murillo,[],17,E. Loeschbor,[]
5,V. Guzmán,"[('yellow-card', ""9'"")]",2,E. Pérez,"[('yellow-card', ""90'+"")]"
26,E. Aguirre,"[('sub-out', ""83'"")]",3,G. Rodríguez,[]
33,S. Medina,[],15,S. Vegas,[]
12,E. García,[],19,D. Valdés,[]
15,E. Gutiérrez,[],26,A. Rocha,"[('yellow-card', ""74'"")]"
10,J. Urretaviscaya,[],20,R. Millar,"[('sub-out', ""46'"")]"
6,R. López,[],23,J. Cuero,"[('sub-out', ""84'"")]"
16,J. Hernández,"[('sub-out', ""74'"")]",9,R. Ruidíaz,[]
29,F. Jara,"[('sub-out', ""65'"")]",22,A. Polo,"[('sub-out', ""57'"")]"
