"
Schalke 04
","
Hoffenheim
"
Starting XI
1,R. Fährmann,[],1,O. Baumann,[]
6,S. Kolašinac,"[('sub-out', ""82'"")]",4,E. Bičakčić,"[('sub-out', ""60'"")]"
31,M. Nastasić,[],21,B. Hübner,"[('yellow-card', ""69'"")]"
4,B. Höwedes,[],25,N. Süle,"[('yellow-card', ""67'"")]"
24,H. Badstuber,[],17,S. Zuber,[]
10,N. Bentaleb,[],6,S. Rudy,[]
21,A. Schöpf,[],13,K. Demirbay,[]
17,B. Stambouli,[],18,N. Amiri,"[('sub-out', ""63'"")]"
18,D. Caligiuri,"[('sub-out', ""57'"")]",22,K. Vogt,[]
8,L. Goretzka,[],23,M. Terrazzino,"[('sub-out', ""70'"")]"
19,G. Burgstaller,"[('sub-out', ""84'"")]",14,S. Wagner,[]
