"
West Bromwich Albion
","
Derby County
"
Starting XI
13,G. Myhill,[],1,S. Carson,[]
3,J. Olsson,"[('sub-out', ""78'"")]",12,C. Baird,[]
25,C. Dawson,[],26,J. Hanson,"[('sub-out', ""82'"")]"
23,G. McAuley,[],5,J. Shackell,[]
20,B. Galloway,"[('sub-out', ""68'"")]",6,R. Keogh,[]
24,D. Fletcher,[],17,J. De Sart,[]
7,J. Morrison,"[('yellow-card', ""53'"")]",10,T. Ince,"[('yellow-card', ""90'+"")]"
10,M. Phillips,[],15,B. Johnson,"[('yellow-card', ""90'+"")]"
5,C. Yacob,[],4,C. Bryson,"[('sub-out', ""88'"")]"
14,J. McClean,[],11,D. Bent,[]
9,S. Rondón,[],20,Abdoul Camara,"[('sub-out', ""86'"")]"
