"
Milan
","
Chievo
"
Starting XI
99,G. Donnarumma,[],70,S. Sorrentino,[]
2,M. De Sciglio,[],29,F. Cacciatore,[]
17,C. Zapata,[],12,B. Cesar,"[('yellow-card', ""45'+"")]"
21,L. Vangioni,[],18,M. Gobbi,[]
13,A. Romagnoli,[],3,D. Dainelli,[]
73,M. Locatelli,"[('sub-out', ""61'"")]",1,J. de Guzmán,"[('sub-out', ""84'"")]"
91,A. Bertolacci,[],23,V. Birsa,[]
23,J. Sosa,[],19,L. Castro,[]
7,Deulofeu,"[('yellow-card', ""33'"")]",8,I. Radovanović,[]
70,C. Bacca,"[('sub-out', ""79'"")]",7,S. Gakpé,"[('sub-out', ""63'"")]"
8,Suso,"[('sub-out', ""35'"")]",69,R. Meggiorini,"[('sub-out', ""54'"")]"
