"
Genoa
","
Atalanta
"
Starting XI
83,Rubinho,[],1,E. Berisha,[]
5,A. Izzo,[],5,A. Masiello,[]
8,N. Burdisso,"[('yellow-card', ""47'"")]",24,A. Conti,"[('sub-out', ""79'"")]"
24,E. Muñoz,[],13,M. Caldara,[]
3,S. Gentiletti,"[('sub-out', ""46'"")]",3,Rafael Tolói,[]
22,D. Lazović,"[('sub-out', ""72'"")]",37,L. Spinazzola,[]
30,L. Rigoni,"[('yellow-card', ""26'"")]",27,J. Kurtič,[]
10,O. Ntcham,"[('sub-out', ""56'"")]",11,R. Freuler,"[('sub-out', ""81'"")]"
93,D. Laxalt,[],10,A. Gómez,"[('sub-out', ""83'"")]"
9,G. Simeone,[],19,F. Kessié,"[('yellow-card', ""74'"")]"
51,M. Pinilla,"[('yellow-card', ""60'""), ('red-card', ""60'"")]",29,A. Petagna,[]
