"
Borussia M'gladbach
","
Freiburg
"
Starting XI
1,Y. Sommer,[],1,A. Schwolow,[]
24,T. Jantschke,[],5,M. Gulde,[]
4,J. Vestergaard,[],30,C. Günter,"[('yellow-card', ""56'"")]"
3,A. Christensen,[],17,L. Kübler,"[('sub-out', ""83'"")]"
17,O. Wendt,[],4,C. Söyüncü,[]
6,C. Kramer,[],6,A. Abrashi,"[('sub-out', ""87'"")]"
8,M. Dahoud,[],32,V. Grifo,[]
28,A. Hahn,"[('sub-out', ""65'"")]",8,M. Frantz,[]
11,Raffael,"[('sub-out', ""90'"")]",19,J. Haberer,[]
10,T. Hazard,[],7,F. Niederlechner,"[('sub-out', ""83'"")]"
13,L. Stindl,"[('yellow-card', ""56'""), ('sub-out', ""88'"")]",18,N. Petersen,[]
